date,ticker,weight_prev,weight_target,abs_change
2002-06-03,EGEEN,0.1,0.1,0.0
2002-06-03,GSRAY,0.1,0.1,0.0
2002-06-03,HEKTS,0.0,0.1,0.1
2002-06-03,OYAKC,0.1,0.1,0.0
2002-06-03,RALYH,0.1,0.0,0.1
2002-06-03,TSKB,0.1,0.1,0.0
2002-06-03,TUPRS,0.1,0.0,0.1
2002-06-30,AGHOL,0.0,0.1,0.1
2002-06-30,AKSA,0.1,0.0,0.1
2002-06-30,ALARK,0.0,0.1,0.1
2002-06-30,ANSGR,0.1,0.0,0.1
2002-06-30,ARCLK,0.1,0.0,0.1
2002-06-30,BRYAT,0.0,0.1,0.1
2002-06-30,CIMSA,0.1,0.0,0.1
2002-06-30,CLEBI,0.1,0.0,0.1
2002-06-30,DOHOL,0.0,0.1,0.1
2002-06-30,EGEEN,0.1,0.0,0.1
2002-06-30,GSRAY,0.1,0.1,0.0
2002-06-30,HEKTS,0.1,0.0,0.1
2002-06-30,IEYHO,0.0,0.1,0.1
2002-06-30,IPEKE,0.0,0.1,0.1
2002-06-30,KCHOL,0.0,0.1,0.1
2002-06-30,KOZAA,0.0,0.1,0.1
2002-06-30,OYAKC,0.1,0.0,0.1
2002-06-30,SAHOL,0.0,0.1,0.1
2002-06-30,TSKB,0.1,0.0,0.1
2002-07-01,AGHOL,0.1,0.0,0.1
2002-07-01,ALARK,0.1,0.0,0.1
2002-07-01,ANSGR,0.0,0.1,0.1
2002-07-01,ASELS,0.0,0.1,0.1
2002-07-01,BRYAT,0.1,0.0,0.1
2002-07-01,BSOKE,0.0,0.1,0.1
2002-07-01,CIMSA,0.0,0.1,0.1
2002-07-01,CLEBI,0.0,0.1,0.1
2002-07-01,DOHOL,0.1,0.0,0.1
2002-07-01,EGEEN,0.0,0.1,0.1
2002-07-01,GSRAY,0.1,0.0,0.1
2002-07-01,HEKTS,0.0,0.1,0.1
2002-07-01,IEYHO,0.1,0.0,0.1
2002-07-01,IPEKE,0.1,0.0,0.1
2002-07-01,KCHOL,0.1,0.0,0.1
2002-07-01,KOZAA,0.1,0.0,0.1
2002-07-01,OYAKC,0.0,0.1,0.1
2002-07-01,RALYH,0.0,0.1,0.1
2002-07-01,SAHOL,0.1,0.0,0.1
2002-07-01,TURSG,0.0,0.1,0.1
2002-08-01,AKSA,0.0,0.1,0.1
2002-08-01,ANSGR,0.1,0.1,0.0
2002-08-01,ASELS,0.1,0.1,0.0
2002-08-01,BSOKE,0.1,0.1,0.0
2002-08-01,CIMSA,0.1,0.0,0.1
2002-08-01,CLEBI,0.1,0.1,0.0
2002-08-01,EGEEN,0.1,0.1,0.0
2002-08-01,GSRAY,0.0,0.1,0.1
2002-08-01,HEKTS,0.1,0.1,0.0
2002-08-01,OYAKC,0.1,0.1,0.0
2002-08-01,RALYH,0.1,0.0,0.1
2002-08-01,TURSG,0.1,0.1,0.0
2002-08-30,AKSA,0.1,0.0,0.1
2002-08-30,ANSGR,0.1,0.0,0.1
2002-08-30,ASELS,0.1,0.0,0.1
2002-08-30,BRYAT,0.0,0.1,0.1
2002-08-30,BSOKE,0.1,0.1,0.0
2002-08-30,CLEBI,0.1,0.0,0.1
2002-08-30,DOHOL,0.0,0.1,0.1
2002-08-30,EGEEN,0.1,0.0,0.1
2002-08-30,GARAN,0.0,0.1,0.1
2002-08-30,GSRAY,0.1,0.0,0.1
2002-08-30,HEKTS,0.1,0.1,0.0
2002-08-30,OYAKC,0.1,0.0,0.1
2002-08-30,RALYH,0.0,0.1,0.1
2002-08-30,THYAO,0.0,0.1,0.1
2002-08-30,TURSG,0.1,0.1,0.0
2002-08-30,VESTL,0.0,0.1,0.1
2002-08-30,ZOREN,0.0,0.1,0.1
2002-08-31,AGHOL,0.0,0.1,0.1
2002-08-31,ANSGR,0.0,0.1,0.1
2002-08-31,ARCLK,0.0,0.1,0.1
2002-08-31,ASELS,0.0,0.1,0.1
2002-08-31,BRSAN,0.0,0.1,0.1
2002-08-31,BRYAT,0.1,0.0,0.1
2002-08-31,BSOKE,0.1,0.0,0.1
2002-08-31,CIMSA,0.0,0.1,0.1
2002-08-31,CLEBI,0.0,0.1,0.1
2002-08-31,DOHOL,0.1,0.0,0.1
2002-08-31,EGEEN,0.0,0.1,0.1
2002-08-31,GARAN,0.1,0.0,0.1
2002-08-31,HEKTS,0.1,0.0,0.1
2002-08-31,KCHOL,0.0,0.1,0.1
2002-08-31,OYAKC,0.0,0.1,0.1
2002-08-31,RALYH,0.1,0.0,0.1
2002-08-31,THYAO,0.1,0.0,0.1
2002-08-31,TURSG,0.1,0.0,0.1
2002-08-31,VESTL,0.1,0.0,0.1
2002-08-31,ZOREN,0.1,0.0,0.1
2002-09-02,AGHOL,0.1,0.1,0.0
2002-09-02,ANSGR,0.1,0.1,0.0
2002-09-02,ARCLK,0.1,0.1,0.0
2002-09-02,ASELS,0.1,0.1,0.0
2002-09-02,BRSAN,0.1,0.1,0.0
2002-09-02,CIMSA,0.1,0.1,0.0
2002-09-02,CLEBI,0.1,0.1,0.0
2002-09-02,EGEEN,0.1,0.1,0.0
2002-09-02,KCHOL,0.1,0.1,0.0
2002-09-02,OYAKC,0.1,0.1,0.0
2002-10-01,AGHOL,0.1,0.0,0.1
2002-10-01,ANSGR,0.1,0.0,0.1
2002-10-01,ARCLK,0.1,0.1,0.0
2002-10-01,ASELS,0.1,0.1,0.0
2002-10-01,BRSAN,0.1,0.0,0.1
2002-10-01,CIMSA,0.1,0.1,0.0
2002-10-01,CLEBI,0.1,0.1,0.0
2002-10-01,EGEEN,0.1,0.1,0.0
2002-10-01,GSRAY,0.0,0.1,0.1
2002-10-01,HEKTS,0.0,0.1,0.1
2002-10-01,KCHOL,0.1,0.0,0.1
2002-10-01,OYAKC,0.1,0.1,0.0
2002-10-01,RALYH,0.0,0.1,0.1
2002-10-01,TURSG,0.0,0.1,0.1
2002-11-01,AKSA,0.0,0.1,0.1
2002-11-01,ANSGR,0.0,0.1,0.1
2002-11-01,ARCLK,0.1,0.1,0.0
2002-11-01,ASELS,0.1,0.0,0.1
2002-11-01,BRYAT,0.0,0.1,0.1
2002-11-01,BSOKE,0.0,0.1,0.1
2002-11-01,CIMSA,0.1,0.1,0.0
2002-11-01,CLEBI,0.1,0.1,0.0
2002-11-01,EGEEN,0.1,0.0,0.1
2002-11-01,GSRAY,0.1,0.1,0.0
2002-11-01,HEKTS,0.1,0.0,0.1
2002-11-01,OYAKC,0.1,0.1,0.0
2002-11-01,RALYH,0.1,0.0,0.1
2002-11-01,TUPRS,0.0,0.1,0.1
2002-11-01,TURSG,0.1,0.0,0.1
2002-11-30,AKBNK,0.0,0.1,0.1
2002-11-30,AKSA,0.1,0.0,0.1
2002-11-30,ANSGR,0.1,0.1,0.0
2002-11-30,ARCLK,0.1,0.1,0.0
2002-11-30,ASELS,0.0,0.1,0.1
2002-11-30,BRYAT,0.1,0.0,0.1
2002-11-30,BSOKE,0.1,0.0,0.1
2002-11-30,CIMSA,0.1,0.1,0.0
2002-11-30,CLEBI,0.1,0.1,0.0
2002-11-30,EGEEN,0.0,0.1,0.1
2002-11-30,GSRAY,0.1,0.0,0.1
2002-11-30,HEKTS,0.0,0.1,0.1
2002-11-30,OYAKC,0.1,0.1,0.0
2002-11-30,THYAO,0.0,0.1,0.1
2002-11-30,TUPRS,0.1,0.0,0.1
2002-12-02,AKBNK,0.1,0.1,0.0
2002-12-02,ANSGR,0.1,0.1,0.0
2002-12-02,ARCLK,0.1,0.1,0.0
2002-12-02,ASELS,0.1,0.1,0.0
2002-12-02,CIMSA,0.1,0.1,0.0
2002-12-02,CLEBI,0.1,0.1,0.0
2002-12-02,EGEEN,0.1,0.1,0.0
2002-12-02,HEKTS,0.1,0.1,0.0
2002-12-02,OYAKC,0.1,0.1,0.0
2002-12-02,THYAO,0.1,0.1,0.0
2003-01-01,AKBNK,0.1,0.1,0.0
2003-01-01,ANSGR,0.1,0.1,0.0
2003-01-01,ARCLK,0.1,0.1,0.0
2003-01-01,ASELS,0.1,0.0,0.1
2003-01-01,BTCIM,0.0,0.1,0.1
2003-01-01,CIMSA,0.1,0.1,0.0
2003-01-01,CLEBI,0.1,0.1,0.0
2003-01-01,EGEEN,0.1,0.1,0.0
2003-01-01,GSRAY,0.0,0.1,0.1
2003-01-01,HEKTS,0.1,0.0,0.1
2003-01-01,OYAKC,0.1,0.1,0.0
2003-01-01,THYAO,0.1,0.0,0.1
2003-01-01,YKBNK,0.0,0.1,0.1
2003-02-03,AKBNK,0.1,0.1,0.0
2003-02-03,ANSGR,0.1,0.1,0.0
2003-02-03,ARCLK,0.1,0.1,0.0
2003-02-03,ASELS,0.0,0.1,0.1
2003-02-03,BTCIM,0.1,0.0,0.1
2003-02-03,CIMSA,0.1,0.1,0.0
2003-02-03,CLEBI,0.1,0.1,0.0
2003-02-03,EGEEN,0.1,0.0,0.1
2003-02-03,ENKAI,0.0,0.1,0.1
2003-02-03,GSRAY,0.1,0.1,0.0
2003-02-03,OYAKC,0.1,0.1,0.0
2003-02-03,YKBNK,0.1,0.1,0.0
2003-03-03,AKBNK,0.1,0.1,0.0
2003-03-03,ANSGR,0.1,0.1,0.0
2003-03-03,ARCLK,0.1,0.1,0.0
2003-03-03,ASELS,0.1,0.0,0.1
2003-03-03,CIMSA,0.1,0.1,0.0
2003-03-03,CLEBI,0.1,0.1,0.0
2003-03-03,ENKAI,0.1,0.0,0.1
2003-03-03,GSRAY,0.1,0.1,0.0
2003-03-03,ISCTR,0.0,0.1,0.1
2003-03-03,OYAKC,0.1,0.1,0.0
2003-03-03,RALYH,0.0,0.1,0.1
2003-03-03,YKBNK,0.1,0.1,0.0
2003-04-01,AKBNK,0.1,0.0,0.1
2003-04-01,ANSGR,0.1,0.0,0.1
2003-04-01,ARCLK,0.1,0.1,0.0
2003-04-01,CIMSA,0.1,0.1,0.0
2003-04-01,CLEBI,0.1,0.1,0.0
2003-04-01,EGEEN,0.0,0.1,0.1
2003-04-01,ENKAI,0.0,0.1,0.1
2003-04-01,GSRAY,0.1,0.1,0.0
2003-04-01,HEKTS,0.0,0.1,0.1
2003-04-01,ISCTR,0.1,0.0,0.1
2003-04-01,OYAKC,0.1,0.1,0.0
2003-04-01,RALYH,0.1,0.0,0.1
2003-04-01,TUPRS,0.0,0.1,0.1
2003-04-01,VESTL,0.0,0.1,0.1
2003-04-01,YKBNK,0.1,0.0,0.1
2003-05-01,AKSA,0.0,0.1,0.1
2003-05-01,ANSGR,0.0,0.1,0.1
2003-05-01,ARCLK,0.1,0.1,0.0
2003-05-01,BTCIM,0.0,0.1,0.1
2003-05-01,CIMSA,0.1,0.1,0.0
2003-05-01,CLEBI,0.1,0.1,0.0
2003-05-01,EGEEN,0.1,0.0,0.1
2003-05-01,ENKAI,0.1,0.0,0.1
2003-05-01,GSRAY,0.1,0.1,0.0
2003-05-01,GUBRF,0.0,0.1,0.1
2003-05-01,HEKTS,0.1,0.0,0.1
2003-05-01,OYAKC,0.1,0.1,0.0
2003-05-01,TUPRS,0.1,0.1,0.0
2003-05-01,VESTL,0.1,0.0,0.1
2003-05-31,AKSA,0.1,0.1,0.0
2003-05-31,ANSGR,0.1,0.0,0.1
2003-05-31,ARCLK,0.1,0.1,0.0
2003-05-31,BTCIM,0.1,0.0,0.1
2003-05-31,CIMSA,0.1,0.1,0.0
2003-05-31,CLEBI,0.1,0.1,0.0
2003-05-31,EREGL,0.0,0.1,0.1
2003-05-31,GSRAY,0.1,0.0,0.1
2003-05-31,GUBRF,0.1,0.0,0.1
2003-05-31,OYAKC,0.1,0.1,0.0
2003-05-31,TSKB,0.0,0.1,0.1
2003-05-31,TUPRS,0.1,0.1,0.0
2003-05-31,VESTL,0.0,0.1,0.1
2003-05-31,YKBNK,0.0,0.1,0.1
2003-06-02,AKSA,0.1,0.1,0.0
2003-06-02,ARCLK,0.1,0.1,0.0
2003-06-02,CIMSA,0.1,0.1,0.0
2003-06-02,CLEBI,0.1,0.1,0.0
2003-06-02,EREGL,0.1,0.1,0.0
2003-06-02,OYAKC,0.1,0.1,0.0
2003-06-02,TSKB,0.1,0.1,0.0
2003-06-02,TUPRS,0.1,0.1,0.0
2003-06-02,VESTL,0.1,0.1,0.0
2003-06-02,YKBNK,0.1,0.1,0.0
2003-07-01,AKBNK,0.0,0.1,0.1
2003-07-01,AKSA,0.1,0.0,0.1
2003-07-01,ANSGR,0.0,0.1,0.1
2003-07-01,ARCLK,0.1,0.0,0.1
2003-07-01,CIMSA,0.1,0.1,0.0
2003-07-01,CLEBI,0.1,0.1,0.0
2003-07-01,EREGL,0.1,0.1,0.0
2003-07-01,GSRAY,0.0,0.1,0.1
2003-07-01,HEKTS,0.0,0.1,0.1
2003-07-01,OYAKC,0.1,0.1,0.0
2003-07-01,TSKB,0.1,0.1,0.0
2003-07-01,TUPRS,0.1,0.1,0.0
2003-07-01,VESTL,0.1,0.0,0.1
2003-07-01,YKBNK,0.1,0.0,0.1
2003-08-01,AKBNK,0.1,0.0,0.1
2003-08-01,ANSGR,0.1,0.1,0.0
2003-08-01,CIMSA,0.1,0.1,0.0
2003-08-01,CLEBI,0.1,0.1,0.0
2003-08-01,EREGL,0.1,0.1,0.0
2003-08-01,GSRAY,0.1,0.1,0.0
2003-08-01,HEKTS,0.1,0.1,0.0
2003-08-01,OYAKC,0.1,0.1,0.0
2003-08-01,TSKB,0.1,0.1,0.0
2003-08-01,TUPRS,0.1,0.1,0.0
2003-08-01,ULKER,0.0,0.1,0.1
2003-08-31,AKSA,0.0,0.1,0.1
2003-08-31,ANSGR,0.1,0.1,0.0
2003-08-31,CIMSA,0.1,0.1,0.0
2003-08-31,CLEBI,0.1,0.1,0.0
2003-08-31,EREGL,0.1,0.1,0.0
2003-08-31,GSRAY,0.1,0.0,0.1
2003-08-31,HEKTS,0.1,0.1,0.0
2003-08-31,OYAKC,0.1,0.1,0.0
2003-08-31,RALYH,0.0,0.1,0.1
2003-08-31,TSKB,0.1,0.0,0.1
2003-08-31,TUPRS,0.1,0.1,0.0
2003-08-31,ULKER,0.1,0.1,0.0
2003-09-01,AKSA,0.1,0.1,0.0
2003-09-01,ANSGR,0.1,0.1,0.0
2003-09-01,CIMSA,0.1,0.1,0.0
2003-09-01,CLEBI,0.1,0.1,0.0
2003-09-01,EREGL,0.1,0.1,0.0
2003-09-01,HEKTS,0.1,0.1,0.0
2003-09-01,OYAKC,0.1,0.1,0.0
2003-09-01,RALYH,0.1,0.1,0.0
2003-09-01,TUPRS,0.1,0.1,0.0
2003-09-01,ULKER,0.1,0.1,0.0
2003-10-01,AKBNK,0.0,0.1,0.1
2003-10-01,AKSA,0.1,0.0,0.1
2003-10-01,ANSGR,0.1,0.1,0.0
2003-10-01,CIMSA,0.1,0.1,0.0
2003-10-01,CLEBI,0.1,0.1,0.0
2003-10-01,EREGL,0.1,0.1,0.0
2003-10-01,FROTO,0.0,0.1,0.1
2003-10-01,GSRAY,0.0,0.1,0.1
2003-10-01,HEKTS,0.1,0.0,0.1
2003-10-01,OYAKC,0.1,0.1,0.0
2003-10-01,RALYH,0.1,0.0,0.1
2003-10-01,TUPRS,0.1,0.1,0.0
2003-10-01,ULKER,0.1,0.0,0.1
2003-10-01,YKBNK,0.0,0.1,0.1
2003-11-03,AKBNK,0.1,0.1,0.0
2003-11-03,ANSGR,0.1,0.1,0.0
2003-11-03,CIMSA,0.1,0.1,0.0
2003-11-03,CLEBI,0.1,0.1,0.0
2003-11-03,EREGL,0.1,0.0,0.1
2003-11-03,FROTO,0.1,0.1,0.0
2003-11-03,GSRAY,0.1,0.1,0.0
2003-11-03,HEKTS,0.0,0.1,0.1
2003-11-03,ISCTR,0.0,0.1,0.1
2003-11-03,OYAKC,0.1,0.1,0.0
2003-11-03,TUPRS,0.1,0.0,0.1
2003-11-03,YKBNK,0.1,0.1,0.0
2003-11-21,AKBNK,0.1,0.0,0.1
2003-11-21,ANSGR,0.1,0.0,0.1
2003-11-21,CIMSA,0.1,0.0,0.1
2003-11-21,CLEBI,0.1,0.0,0.1
2003-11-21,ENKAI,0.0,0.1,0.1
2003-11-21,EREGL,0.0,0.1,0.1
2003-11-21,FROTO,0.1,0.1,0.0
2003-11-21,GARAN,0.0,0.1,0.1
2003-11-21,GSRAY,0.1,0.0,0.1
2003-11-21,HEKTS,0.1,0.1,0.0
2003-11-21,ISCTR,0.1,0.0,0.1
2003-11-21,KOZAA,0.0,0.1,0.1
2003-11-21,OYAKC,0.1,0.0,0.1
2003-11-21,SKBNK,0.0,0.1,0.1
2003-11-21,THYAO,0.0,0.1,0.1
2003-11-21,TURSG,0.0,0.1,0.1
2003-11-21,VESTL,0.0,0.1,0.1
2003-11-21,YKBNK,0.1,0.0,0.1
2003-11-30,ANSGR,0.0,0.1,0.1
2003-11-30,BTCIM,0.0,0.1,0.1
2003-11-30,CIMSA,0.0,0.1,0.1
2003-11-30,CLEBI,0.0,0.1,0.1
2003-11-30,ENKAI,0.1,0.0,0.1
2003-11-30,EREGL,0.1,0.0,0.1
2003-11-30,FROTO,0.1,0.0,0.1
2003-11-30,GARAN,0.1,0.0,0.1
2003-11-30,HEKTS,0.1,0.0,0.1
2003-11-30,KOZAA,0.1,0.0,0.1
2003-11-30,OYAKC,0.0,0.1,0.1
2003-11-30,SAHOL,0.0,0.1,0.1
2003-11-30,SKBNK,0.1,0.0,0.1
2003-11-30,THYAO,0.1,0.0,0.1
2003-11-30,TSKB,0.0,0.1,0.1
2003-11-30,TUPRS,0.0,0.1,0.1
2003-11-30,TURSG,0.1,0.0,0.1
2003-11-30,ULKER,0.0,0.1,0.1
2003-11-30,VESTL,0.1,0.0,0.1
2003-11-30,YKBNK,0.0,0.1,0.1
2003-12-01,ANSGR,0.1,0.1,0.0
2003-12-01,BTCIM,0.1,0.1,0.0
2003-12-01,CIMSA,0.1,0.1,0.0
2003-12-01,CLEBI,0.1,0.1,0.0
2003-12-01,OYAKC,0.1,0.1,0.0
2003-12-01,SAHOL,0.1,0.1,0.0
2003-12-01,TSKB,0.1,0.1,0.0
2003-12-01,TUPRS,0.1,0.1,0.0
2003-12-01,ULKER,0.1,0.1,0.0
2003-12-01,YKBNK,0.1,0.1,0.0
2004-01-01,ANSGR,0.1,0.1,0.0
2004-01-01,BTCIM,0.1,0.0,0.1
2004-01-01,CIMSA,0.1,0.1,0.0
2004-01-01,CLEBI,0.1,0.1,0.0
2004-01-01,DOHOL,0.0,0.1,0.1
2004-01-01,EREGL,0.0,0.1,0.1
2004-01-01,FROTO,0.0,0.1,0.1
2004-01-01,GSRAY,0.0,0.1,0.1
2004-01-01,OYAKC,0.1,0.1,0.0
2004-01-01,SAHOL,0.1,0.0,0.1
2004-01-01,TSKB,0.1,0.1,0.0
2004-01-01,TUPRS,0.1,0.1,0.0
2004-01-01,ULKER,0.1,0.0,0.1
2004-01-01,YKBNK,0.1,0.0,0.1
2004-02-02,AGHOL,0.0,0.1,0.1
2004-02-02,ANSGR,0.1,0.1,0.0
2004-02-02,BTCIM,0.0,0.1,0.1
2004-02-02,CIMSA,0.1,0.1,0.0
2004-02-02,CLEBI,0.1,0.1,0.0
2004-02-02,DOHOL,0.1,0.0,0.1
2004-02-02,EREGL,0.1,0.1,0.0
2004-02-02,FROTO,0.1,0.1,0.0
2004-02-02,GSRAY,0.1,0.1,0.0
2004-02-02,OYAKC,0.1,0.1,0.0
2004-02-02,TSKB,0.1,0.0,0.1
2004-02-02,TUPRS,0.1,0.1,0.0
2004-02-29,AGHOL,0.1,0.0,0.1
2004-02-29,ANSGR,0.1,0.1,0.0
2004-02-29,BRYAT,0.0,0.1,0.1
2004-02-29,BTCIM,0.1,0.0,0.1
2004-02-29,CIMSA,0.1,0.1,0.0
2004-02-29,CLEBI,0.1,0.1,0.0
2004-02-29,DOHOL,0.0,0.1,0.1
2004-02-29,EREGL,0.1,0.1,0.0
2004-02-29,FENER,0.0,0.1,0.1
2004-02-29,FROTO,0.1,0.1,0.0
2004-02-29,GSRAY,0.1,0.0,0.1
2004-02-29,OYAKC,0.1,0.1,0.0
2004-02-29,TUPRS,0.1,0.1,0.0
2004-03-01,ANSGR,0.1,0.1,0.0
2004-03-01,BRYAT,0.1,0.1,0.0
2004-03-01,CIMSA,0.1,0.1,0.0
2004-03-01,CLEBI,0.1,0.1,0.0
2004-03-01,DOHOL,0.1,0.1,0.0
2004-03-01,EREGL,0.1,0.1,0.0
2004-03-01,FENER,0.1,0.1,0.0
2004-03-01,FROTO,0.1,0.1,0.0
2004-03-01,OYAKC,0.1,0.1,0.0
2004-03-01,TUPRS,0.1,0.1,0.0
2004-04-01,ANSGR,0.1,0.1,0.0
2004-04-01,BRYAT,0.1,0.0,0.1
2004-04-01,CIMSA,0.1,0.1,0.0
2004-04-01,CLEBI,0.1,0.1,0.0
2004-04-01,DOHOL,0.1,0.0,0.1
2004-04-01,EREGL,0.1,0.1,0.0
2004-04-01,FENER,0.1,0.0,0.1
2004-04-01,FROTO,0.1,0.1,0.0
2004-04-01,GSRAY,0.0,0.1,0.1
2004-04-01,HEKTS,0.0,0.1,0.1
2004-04-01,KRDMD,0.0,0.1,0.1
2004-04-01,OYAKC,0.1,0.1,0.0
2004-04-01,TUPRS,0.1,0.1,0.0
2004-05-03,AEFES,0.0,0.1,0.1
2004-05-03,ANSGR,0.1,0.1,0.0
2004-05-03,BSOKE,0.0,0.1,0.1
2004-05-03,CIMSA,0.1,0.0,0.1
2004-05-03,CLEBI,0.1,0.1,0.0
2004-05-03,EREGL,0.1,0.0,0.1
2004-05-03,FENER,0.0,0.1,0.1
2004-05-03,FROTO,0.1,0.1,0.0
2004-05-03,GSRAY,0.1,0.1,0.0
2004-05-03,HEKTS,0.1,0.0,0.1
2004-05-03,KRDMD,0.1,0.1,0.0
2004-05-03,OYAKC,0.1,0.1,0.0
2004-05-03,TUPRS,0.1,0.1,0.0
2004-06-01,AEFES,0.1,0.0,0.1
2004-06-01,ANSGR,0.1,0.1,0.0
2004-06-01,BSOKE,0.1,0.1,0.0
2004-06-01,CIMSA,0.0,0.1,0.1
2004-06-01,CLEBI,0.1,0.1,0.0
2004-06-01,EREGL,0.0,0.1,0.1
2004-06-01,FENER,0.1,0.0,0.1
2004-06-01,FROTO,0.1,0.1,0.0
2004-06-01,GSRAY,0.1,0.1,0.0
2004-06-01,KRDMD,0.1,0.1,0.0
2004-06-01,OYAKC,0.1,0.1,0.0
2004-06-01,TUPRS,0.1,0.1,0.0
2004-07-01,AKBNK,0.0,0.1,0.1
2004-07-01,ANSGR,0.1,0.1,0.0
2004-07-01,BSOKE,0.1,0.0,0.1
2004-07-01,CIMSA,0.1,0.0,0.1
2004-07-01,CLEBI,0.1,0.1,0.0
2004-07-01,EREGL,0.1,0.1,0.0
2004-07-01,FROTO,0.1,0.1,0.0
2004-07-01,GSRAY,0.1,0.1,0.0
2004-07-01,KRDMD,0.1,0.1,0.0
2004-07-01,OYAKC,0.1,0.1,0.0
2004-07-01,TUPRS,0.1,0.1,0.0
2004-07-01,TURSG,0.0,0.1,0.1
2004-08-02,AKBNK,0.1,0.0,0.1
2004-08-02,ANSGR,0.1,0.1,0.0
2004-08-02,CLEBI,0.1,0.1,0.0
2004-08-02,EREGL,0.1,0.1,0.0
2004-08-02,FROTO,0.1,0.1,0.0
2004-08-02,GSRAY,0.1,0.1,0.0
2004-08-02,KRDMD,0.1,0.1,0.0
2004-08-02,OYAKC,0.1,0.1,0.0
2004-08-02,TTRAK,0.0,0.1,0.1
2004-08-02,TUPRS,0.1,0.1,0.0
2004-08-02,TURSG,0.1,0.1,0.0
2004-09-01,ANSGR,0.1,0.1,0.0
2004-09-01,CIMSA,0.0,0.1,0.1
2004-09-01,CLEBI,0.1,0.1,0.0
2004-09-01,EREGL,0.1,0.1,0.0
2004-09-01,FROTO,0.1,0.1,0.0
2004-09-01,GSRAY,0.1,0.1,0.0
2004-09-01,KRDMD,0.1,0.1,0.0
2004-09-01,OYAKC,0.1,0.1,0.0
2004-09-01,TTRAK,0.1,0.1,0.0
2004-09-01,TUPRS,0.1,0.1,0.0
2004-09-01,TURSG,0.1,0.0,0.1
2004-10-01,ANSGR,0.1,0.1,0.0
2004-10-01,BRSAN,0.0,0.1,0.1
2004-10-01,BSOKE,0.0,0.1,0.1
2004-10-01,CIMSA,0.1,0.1,0.0
2004-10-01,CLEBI,0.1,0.1,0.0
2004-10-01,EREGL,0.1,0.0,0.1
2004-10-01,FROTO,0.1,0.1,0.0
2004-10-01,GSRAY,0.1,0.1,0.0
2004-10-01,KRDMD,0.1,0.1,0.0
2004-10-01,OYAKC,0.1,0.1,0.0
2004-10-01,TTRAK,0.1,0.0,0.1
2004-10-01,TUPRS,0.1,0.1,0.0
2004-10-29,ANSGR,0.1,0.0,0.1
2004-10-29,BRSAN,0.1,0.0,0.1
2004-10-29,BRYAT,0.0,0.1,0.1
2004-10-29,BSOKE,0.1,0.0,0.1
2004-10-29,CIMSA,0.1,0.0,0.1
2004-10-29,CLEBI,0.1,0.0,0.1
2004-10-29,EREGL,0.0,0.1,0.1
2004-10-29,FROTO,0.1,0.1,0.0
2004-10-29,GARAN,0.0,0.1,0.1
2004-10-29,GSRAY,0.1,0.0,0.1
2004-10-29,HEKTS,0.0,0.1,0.1
2004-10-29,IEYHO,0.0,0.1,0.1
2004-10-29,KRDMD,0.1,0.1,0.0
2004-10-29,OYAKC,0.1,0.0,0.1
2004-10-29,TOASO,0.0,0.1,0.1
2004-10-29,TTRAK,0.0,0.1,0.1
2004-10-29,TUPRS,0.1,0.0,0.1
2004-10-29,VESTL,0.0,0.1,0.1
2004-11-01,AEFES,0.0,0.1,0.1
2004-11-01,ANSGR,0.0,0.1,0.1
2004-11-01,BRSAN,0.0,0.1,0.1
2004-11-01,BRYAT,0.1,0.0,0.1
2004-11-01,CIMSA,0.0,0.1,0.1
2004-11-01,CLEBI,0.0,0.1,0.1
2004-11-01,EREGL,0.1,0.0,0.1
2004-11-01,FROTO,0.1,0.0,0.1
2004-11-01,GARAN,0.1,0.0,0.1
2004-11-01,GSRAY,0.0,0.1,0.1
2004-11-01,HEKTS,0.1,0.0,0.1
2004-11-01,IEYHO,0.1,0.0,0.1
2004-11-01,KRDMD,0.1,0.0,0.1
2004-11-01,OYAKC,0.0,0.1,0.1
2004-11-01,SISE,0.0,0.1,0.1
2004-11-01,TOASO,0.1,0.0,0.1
2004-11-01,TSKB,0.0,0.1,0.1
2004-11-01,TTRAK,0.1,0.0,0.1
2004-11-01,TUPRS,0.0,0.1,0.1
2004-11-01,VESTL,0.1,0.0,0.1
2004-12-01,AEFES,0.1,0.0,0.1
2004-12-01,ANSGR,0.1,0.1,0.0
2004-12-01,BRSAN,0.1,0.0,0.1
2004-12-01,CIMSA,0.1,0.1,0.0
2004-12-01,CLEBI,0.1,0.1,0.0
2004-12-01,EREGL,0.0,0.1,0.1
2004-12-01,GSRAY,0.1,0.1,0.0
2004-12-01,KRDMD,0.0,0.1,0.1
2004-12-01,OYAKC,0.1,0.1,0.0
2004-12-01,SISE,0.1,0.1,0.0
2004-12-01,TSKB,0.1,0.0,0.1
2004-12-01,TTRAK,0.0,0.1,0.1
2004-12-01,TUPRS,0.1,0.1,0.0
2004-12-30,ANSGR,0.1,0.0,0.1
2004-12-30,BRYAT,0.0,0.125,0.125
2004-12-30,CIMSA,0.1,0.0,0.1
2004-12-30,CLEBI,0.1,0.0,0.1
2004-12-30,EREGL,0.1,0.0,0.1
2004-12-30,FENER,0.0,0.125,0.125
2004-12-30,GSRAY,0.1,0.0,0.1
2004-12-30,HEKTS,0.0,0.125,0.125
2004-12-30,IEYHO,0.0,0.125,0.125
2004-12-30,IPEKE,0.0,0.125,0.125
2004-12-30,KOZAA,0.0,0.125,0.125
